Código;Job;PID;Node;Cenário;Data Início;Data Fim;Total (s)
334658;JOB_NASA_CME_NF;290052;N1;newvisionapp;23/10/2025 09:22;23/10/2025 09:23;00:01:34
334657;JOB_NASA_VA;170204;N2;SD_J4GL_VA22_VA41;23/10/2025 09:20;23/10/2025 09:21;00:01:33
334656;JOB_NASA_VA;172324;N2;newvisionapp;23/10/2025 09:19;23/10/2025 09:21;00:01:49
334655;JOB_NASA_CME_NF;287796;N1;newvisionapp;23/10/2025 09:17;23/10/2025 09:17;00:00:09
334654;JOB_NASA_VA;170836;N2;SD_J3GH_IE02;23/10/2025 09:16;23/10/2025 09:17;00:00:54
334653;JOB_NASA_VA;169384;N2;SD_J4GL_VA22_VA41;23/10/2025 09:15;23/10/2025 09:16;00:01:23
334652;JOB_NASA_CME_NF;292956;N1;SD_NF;23/10/2025 09:15;23/10/2025 09:17;00:02:32
334651;JOB_NASA_CME_NF;290032;N1;newvisionapp;23/10/2025 09:15;23/10/2025 09:17;00:02:44
334650;JOB_NASA_VA;169888;N2;newvisionapp;23/10/2025 09:14;23/10/2025 09:17;00:02:59
334649;JOB_NASA_VA;172992;N2;SD_J3GH_IE02;23/10/2025 09:14;23/10/2025 09:16;00:01:50
334648;JOB_NASA_VA;172040;N2;SD_J4GL_VA22_VA41;23/10/2025 09:13;23/10/2025 09:14;00:01:33
334647;JOB_NASA_VA;172816;N2;newvisionapp;23/10/2025 09:12;23/10/2025 09:16;00:03:49
334646;JOB_NASA_CME_NF;292320;N1;SD_NF;23/10/2025 09:12;23/10/2025 09:14;00:01:47
334645;JOB_NASA_CME_NF;292752;N1;newvisionapp;23/10/2025 09:12;23/10/2025 09:14;00:01:59
334644;JOB_NASA_VA;166600;N2;SD_J3GH_IE02;23/10/2025 09:09;23/10/2025 09:11;00:01:20
334643;JOB_NASA_VA;159724;N2;SD_J4GL_VA22_VA41;23/10/2025 09:08;23/10/2025 09:09;00:01:31
334642;JOB_NASA_VA;171932;N2;newvisionapp;23/10/2025 09:07;23/10/2025 09:11;00:03:19
334641;JOB_NASA_VA;169836;N2;SD_J3GH_IE02;23/10/2025 09:04;23/10/2025 09:06;00:02:09
334640;JOB_NASA_VA;170508;N2;SD_J4GL_VA22_VA41;23/10/2025 09:02;23/10/2025 09:03;00:01:36
334639;JOB_NASA_VA;166600;N2;newvisionapp;23/10/2025 09:01;23/10/2025 09:06;00:04:19
334638;JOB_NASA_CME_NF;292560;N1;SD_NF;23/10/2025 08:55;23/10/2025 08:56;00:01:02
334637;JOB_NASA_CME_NF;291452;N1;newvisionapp;23/10/2025 08:55;23/10/2025 08:56;00:01:23
334636;JOB_NASA_J3GH;170988;N2;SD_J3GH_IE02;23/10/2025 08:54;23/10/2025 08:54;00:00:31
334635;JOB_NASA_J3GH;171696;N2;newvisionapp;23/10/2025 08:53;23/10/2025 08:54;00:00:49
334634;JOB_NASA_VA;168672;N2;SD_J3GH_IE02;23/10/2025 08:52;23/10/2025 08:54;00:01:37
334633;JOB_NASA_CME_ST;171296;N2;SD_ZCME_STATUS;23/10/2025 08:51;23/10/2025 08:52;00:01:01
334632;JOB_NASA_CME_NF;290128;N1;SD_NF;23/10/2025 08:50;23/10/2025 08:52;00:01:20
334631;JOB_NASA_CME_NF;291176;N1;newvisionapp;23/10/2025 08:50;23/10/2025 08:52;00:01:33
334630;JOB_NASA_VA;170644;N2;newvisionapp;23/10/2025 08:49;23/10/2025 08:50;00:00:48
334629;JOB_NASA_CME_ST;170148;N2;SD_ZCME_REALIZAR;23/10/2025 08:49;23/10/2025 08:50;00:01:41
334628;JOB_NASA_CME_ST;163932;N2;newvisionapp;23/10/2025 08:48;23/10/2025 08:52;00:03:19
334627;JOB_NASA_CME_NF;289644;N1;newvisionapp;23/10/2025 08:48;23/10/2025 08:48;00:00:12
334626;JOB_NASA_VA;171888;N2;SD_J4GL_VA22_VA41;23/10/2025 08:48;23/10/2025 08:52;00:04:28
334625;JOB_NASA_VA;170816;N2;newvisionapp;23/10/2025 08:47;23/10/2025 08:54;00:06:19
334624;JOB_NASA_CME_NF;292336;N1;SD_NF;23/10/2025 08:47;23/10/2025 08:48;00:01:22
334623;JOB_NASA_CME_NF;290412;N1;newvisionapp;23/10/2025 08:47;23/10/2025 08:48;00:01:37
334622;JOB_NASA_VA;171204;N2;SD_J3GH_IE02;23/10/2025 08:46;23/10/2025 08:47;00:01:05
334621;JOB_NASA_CME_NF;291036;N1;SD_NF;23/10/2025 08:45;23/10/2025 08:46;00:01:21
334620;JOB_NASA_CME_NF;291752;N1;newvisionapp;23/10/2025 08:45;23/10/2025 08:46;00:01:29
334619;JOB_NASA_VA;170608;N2;newvisionapp;23/10/2025 08:43;23/10/2025 08:44;00:00:49
334618;JOB_NASA_VA;171816;N2;SD_J4GL_VA22_VA41;23/10/2025 08:43;23/10/2025 08:45;00:02:39
334617;JOB_NASA_VA;170092;N2;newvisionapp;23/10/2025 08:42;23/10/2025 08:47;00:04:19
334616;JOB_NASA_CME_NF;291492;N1;SD_NF;23/10/2025 08:42;23/10/2025 08:43;00:01:32
334615;JOB_NASA_CME_NF;291416;N1;newvisionapp;23/10/2025 08:42;23/10/2025 08:43;00:01:47
334614;JOB_NASA_CME_NF;290872;N1;SD_NF;23/10/2025 08:40;23/10/2025 08:41;00:01:24
334613;JOB_NASA_CME_NF;288852;N1;newvisionapp;23/10/2025 08:40;23/10/2025 08:41;00:01:32
334612;JOB_NASA_VA;171144;N2;SD_J3GH_IE02;23/10/2025 08:39;23/10/2025 08:40;00:01:30
334611;JOB_NASA_CME_NF;288692;N1;SD_NF;23/10/2025 08:38;23/10/2025 08:40;00:01:23
334610;JOB_NASA_CME_NF;291440;N1;newvisionapp;23/10/2025 08:38;23/10/2025 08:40;00:01:32
334609;JOB_NASA_VA;169152;N2;SD_J4GL_VA22_VA41;23/10/2025 08:37;23/10/2025 08:38;00:01:32
334608;JOB_NASA_VA;167592;N2;SD_J3GH_IE02;23/10/2025 08:37;23/10/2025 08:38;00:01:33
334607;JOB_NASA_VA;170256;N2;newvisionapp;23/10/2025 08:36;23/10/2025 08:40;00:03:49
334606;JOB_NASA_VA;170768;N2;SD_J3GH_IE02;23/10/2025 08:36;23/10/2025 08:37;00:01:35
334605;JOB_NASA_VA;169576;N2;SD_J4GL_VA22_VA41;23/10/2025 08:35;23/10/2025 08:36;00:01:39
334604;JOB_NASA_VA;170456;N2;newvisionapp;23/10/2025 08:34;23/10/2025 08:38;00:03:59
334603;JOB_NASA_VA;170776;N2;SD_J4GL_VA22_VA41;23/10/2025 08:34;23/10/2025 08:35;00:01:39
334602;JOB_NASA_VA;170536;N2;newvisionapp;23/10/2025 08:33;23/10/2025 08:37;00:03:49
334601;JOB_NASA_VA;170064;N2;SD_J4GL_VA22_VA41;23/10/2025 08:32;23/10/2025 08:47;00:14:55
334600;JOB_NASA_CME_NF;289032;N1;SD_NF;23/10/2025 08:32;23/10/2025 08:33;00:01:34
334599;JOB_NASA_CME_NF;290116;N1;newvisionapp;23/10/2025 08:32;23/10/2025 08:33;00:01:47
334598;JOB_NASA_VA;168140;N2;SD_J3GH_IE02;23/10/2025 08:31;23/10/2025 08:32;00:00:55
334597;JOB_NASA_VA;169992;N2;newvisionapp;23/10/2025 08:31;23/10/2025 08:47;00:15:19
334596;JOB_NASA_VA;162840;N2;SD_J4GL_VA22_VA41;23/10/2025 08:30;23/10/2025 08:31;00:01:31
334595;JOB_NASA_VA;170992;N2;SD_J3GH_IE02;23/10/2025 08:29;23/10/2025 08:31;00:01:46
334594;JOB_NASA_VA;170732;N2;newvisionapp;23/10/2025 08:29;23/10/2025 08:32;00:02:59
334593;JOB_NASA_VA;170000;N2;SD_J4GL_VA22_VA41;23/10/2025 08:28;23/10/2025 08:29;00:01:33
334592;JOB_NASA_VA;165276;N2;newvisionapp;23/10/2025 08:27;23/10/2025 08:31;00:03:49
334591;JOB_NASA_VA;169440;N2;SD_J3GH_IE02;23/10/2025 08:18;23/10/2025 08:19;00:01:09
334590;JOB_NASA_VA;167732;N2;newvisionapp;23/10/2025 08:15;23/10/2025 08:16;00:00:18
334589;JOB_NASA_VA;168996;N2;SD_J4GL_VA22_VA41;23/10/2025 08:15;23/10/2025 08:18;00:02:49
334588;JOB_NASA_VA;169004;N2;newvisionapp;23/10/2025 08:14;23/10/2025 08:19;00:04:48
334587;JOB_NASA_VA;167904;N2;SD_J3GH_IE02;23/10/2025 08:03;23/10/2025 08:05;00:01:39
334586;JOB_NASA_CME_NF;289692;N1;SD_NF;23/10/2025 08:03;23/10/2025 08:03;00:00:16
334585;JOB_NASA_CME_NF;289248;N1;newvisionapp;23/10/2025 08:03;23/10/2025 08:03;00:00:25
334584;JOB_NASA_VA;169952;N2;SD_J4GL_VA22_VA41;23/10/2025 08:01;23/10/2025 08:03;00:02:31
334583;JOB_NASA_VA;169572;N2;newvisionapp;23/10/2025 08:00;23/10/2025 08:05;00:04:19
334582;JOB_NASA_VA;169880;N2;SD_J4GL_VA22_VA41;23/10/2025 07:58;23/10/2025 07:59;00:01:32
334581;JOB_NASA_VA;169864;N2;newvisionapp;23/10/2025 07:57;23/10/2025 07:59;00:01:49
334580;JOB_NASA_CME_NF;286864;N1;SD_NF;23/10/2025 07:56;23/10/2025 07:57;00:01:17
334579;JOB_NASA_CME_NF;289988;N1;newvisionapp;23/10/2025 07:56;23/10/2025 07:57;00:01:29
334578;JOB_NASA_VA;157368;N2;SD_J3GH_IE02;23/10/2025 07:55;23/10/2025 07:56;00:00:48
334577;JOB_NASA_VA;167832;N2;SD_J4GL_VA22_VA41;23/10/2025 07:54;23/10/2025 07:55;00:01:31
334576;JOB_NASA_VA;166960;N2;newvisionapp;23/10/2025 07:53;23/10/2025 07:56;00:02:48
334575;JOB_NASA_VA;168656;N2;SD_J3GH_IE02;23/10/2025 07:53;23/10/2025 07:55;00:01:22
334574;JOB_NASA_VA;166876;N2;SD_J4GL_VA22_VA41;23/10/2025 07:52;23/10/2025 07:53;00:01:30
334573;JOB_NASA_VA;169568;N2;newvisionapp;23/10/2025 07:51;23/10/2025 07:55;00:03:18
334572;JOB_NASA_VA;169796;N2;SD_J3GH_IE02;23/10/2025 07:45;23/10/2025 07:47;00:01:45
334571;JOB_NASA_VA;166960;N2;SD_J4GL_VA22_VA41;23/10/2025 07:44;23/10/2025 07:45;00:01:29
334570;JOB_NASA_VA;167764;N2;newvisionapp;23/10/2025 07:43;23/10/2025 07:47;00:03:48
334569;JOB_NASA_VA;168148;N2;SD_J3GH_IE02;23/10/2025 07:43;23/10/2025 07:45;00:01:50
334568;JOB_NASA_VA;168340;N2;SD_J4GL_VA22_VA41;23/10/2025 07:42;23/10/2025 07:43;00:01:31
334567;JOB_NASA_VA;168584;N2;newvisionapp;23/10/2025 07:41;23/10/2025 07:45;00:03:48
334566;JOB_NASA_CME_NF;287932;N1;SD_NF;23/10/2025 07:40;23/10/2025 07:42;00:01:45
334565;JOB_NASA_CME_NF;289420;N1;newvisionapp;23/10/2025 07:40;23/10/2025 07:42;00:01:55
334564;JOB_NASA_VA;168620;N2;newvisionapp;23/10/2025 07:36;23/10/2025 07:37;00:00:18
334563;JOB_NASA_VA;145020;N2;SD_J4GL_VA22_VA41;23/10/2025 07:36;23/10/2025 07:38;00:02:30
334562;JOB_NASA_VA;167260;N2;newvisionapp;23/10/2025 07:35;23/10/2025 07:38;00:02:48
334561;JOB_NASA_VA;167328;N2;newvisionapp;23/10/2025 07:27;23/10/2025 07:28;00:00:17
334560;JOB_NASA_VA;168856;N2;SD_J4GL_VA22_VA41;23/10/2025 07:27;23/10/2025 07:28;00:01:26
334559;JOB_NASA_VA;168824;N2;newvisionapp;23/10/2025 07:26;23/10/2025 07:28;00:01:47
334558;JOB_NASA_VA;162448;N2;SD_J4GL_VA22_VA41;23/10/2025 07:26;23/10/2025 07:28;00:02:25
334557;JOB_NASA_VA;163152;N2;newvisionapp;23/10/2025 07:25;23/10/2025 07:28;00:02:48
334556;JOB_NASA_VA;146344;N2;SD_J4GL_VA22_VA41;23/10/2025 07:24;23/10/2025 07:24;00:00:23
334555;JOB_NASA_VA;168060;N2;newvisionapp;23/10/2025 07:23;23/10/2025 07:24;00:01:00
334554;JOB_NASA_VA;165416;N2;SD_J4GL_VA22_VA41;22/10/2025 17:43;22/10/2025 17:45;00:01:15
334553;JOB_NASA_VA;164536;N2;newvisionapp;22/10/2025 17:43;22/10/2025 17:45;00:01:59
334552;JOB_NASA_VA;165884;N2;SD_J3GH_IE02;22/10/2025 17:39;22/10/2025 17:41;00:01:41
334551;JOB_NASA_VA;167788;N2;newvisionapp;22/10/2025 17:37;22/10/2025 17:38;00:00:29
334550;JOB_NASA_VA;165200;N2;SD_J4GL_VA22_VA41;22/10/2025 17:36;22/10/2025 17:40;00:03:02
334549;JOB_NASA_VA;166808;N2;newvisionapp;22/10/2025 17:36;22/10/2025 17:41;00:04:59
334548;JOB_NASA_VA;166044;N2;SD_J4GL_VA22_VA41;22/10/2025 17:35;22/10/2025 17:37;00:01:10
334547;JOB_NASA_VA;167192;N2;newvisionapp;22/10/2025 17:35;22/10/2025 17:37;00:01:59
334546;JOB_NASA_VA;167288;N2;newvisionapp;22/10/2025 17:30;22/10/2025 17:31;00:00:30
334545;JOB_NASA_VA;167304;N2;SD_J4GL_VA22_VA41;22/10/2025 17:29;22/10/2025 17:32;00:02:41
334544;JOB_NASA_VA;167600;N2;newvisionapp;22/10/2025 17:29;22/10/2025 17:33;00:03:31
334543;JOB_NASA_VA;164316;N2;SD_J3GH_IE02;22/10/2025 17:19;22/10/2025 17:21;00:01:21
334542;JOB_NASA_CME_NF;286628;N1;SD_NF;22/10/2025 17:17;22/10/2025 17:17;00:00:15
334541;JOB_NASA_CME_NF;290188;N1;newvisionapp;22/10/2025 17:17;22/10/2025 17:17;00:00:25
334540;JOB_NASA_VA;167068;N2;SD_J4GL_VA22_VA41;22/10/2025 17:17;22/10/2025 17:19;00:02:25
334539;JOB_NASA_VA;167460;N2;newvisionapp;22/10/2025 17:16;22/10/2025 17:21;00:04:30
334538;JOB_NASA_VA;167568;N2;SD_J4GL_VA22_VA41;22/10/2025 17:14;22/10/2025 17:28;00:14:30
334537;JOB_NASA_VA;166332;N2;newvisionapp;22/10/2025 17:13;22/10/2025 17:28;00:15:00
334536;JOB_NASA_VA;163568;N2;SD_J3GH_IE02;22/10/2025 17:11;22/10/2025 17:13;00:01:39
334535;JOB_NASA_CME_NF;290116;N1;newvisionapp;22/10/2025 17:10;22/10/2025 17:10;00:00:14
334534;JOB_NASA_CME_ST;167772;N2;SD_ZCME_STATUS;22/10/2025 17:10;22/10/2025 17:10;00:00:47
334533;JOB_NASA_CME_NF;288204;N1;SD_NF;22/10/2025 17:09;22/10/2025 17:10;00:01:21
334532;JOB_NASA_CME_NF;283884;N1;newvisionapp;22/10/2025 17:09;22/10/2025 17:10;00:01:29
334531;JOB_NASA_CME_ST;162600;N2;SD_ZCME_REALIZAR;22/10/2025 17:07;22/10/2025 17:10;00:02:06
334530;JOB_NASA_CME_ST;163412;N2;newvisionapp;22/10/2025 17:07;22/10/2025 17:11;00:03:29
334529;JOB_NASA_CME_NF;288908;N1;SD_NF;22/10/2025 17:07;22/10/2025 17:08;00:01:26
334528;JOB_NASA_CME_NF;286852;N1;newvisionapp;22/10/2025 17:07;22/10/2025 17:08;00:01:35
334527;JOB_NASA_VA;166248;N2;newvisionapp;22/10/2025 17:06;22/10/2025 17:07;00:00:30
334526;JOB_NASA_VA;166476;N2;SD_J4GL_VA22_VA41;22/10/2025 17:05;22/10/2025 17:12;00:06:07
334525;JOB_NASA_VA;162688;N2;newvisionapp;22/10/2025 17:05;22/10/2025 17:13;00:08:00
334524;JOB_NASA_VA;166524;N2;SD_J4GL_VA22_VA41;22/10/2025 17:01;22/10/2025 17:03;00:01:11
334523;JOB_NASA_VA;162660;N2;newvisionapp;22/10/2025 17:01;22/10/2025 17:03;00:01:59
334522;JOB_NASA_VA;161564;N2;SD_J3GH_IE02;22/10/2025 16:59;22/10/2025 17:01;00:01:20
334521;JOB_NASA_VA;166116;N2;SD_J4GL_VA22_VA41;22/10/2025 16:58;22/10/2025 17:00;00:01:36
334520;JOB_NASA_VA;165816;N2;newvisionapp;22/10/2025 16:58;22/10/2025 17:00;00:01:59
334519;JOB_NASA_VA;165956;N2;newvisionapp;22/10/2025 16:57;22/10/2025 16:58;00:00:30
334518;JOB_NASA_VA;165980;N2;SD_J4GL_VA22_VA41;22/10/2025 16:56;22/10/2025 16:59;00:02:41
334517;JOB_NASA_VA;166652;N2;newvisionapp;22/10/2025 16:56;22/10/2025 17:01;00:04:30
334516;JOB_NASA_VA;159724;N2;SD_J3GH_IE02;22/10/2025 16:48;22/10/2025 16:49;00:01:23
334515;JOB_NASA_VA;166596;N2;SD_J4GL_VA22_VA41;22/10/2025 16:46;22/10/2025 16:48;00:01:44
334514;JOB_NASA_VA;166272;N2;newvisionapp;22/10/2025 16:46;22/10/2025 16:49;00:03:30
334513;JOB_NASA_VA;166120;N2;SD_J4GL_VA22_VA41;22/10/2025 16:41;22/10/2025 16:42;00:00:38
334512;JOB_NASA_VA;165080;N2;SD_J3GH_IE02;22/10/2025 16:41;22/10/2025 16:42;00:01:29
334511;JOB_NASA_VA;165284;N2;newvisionapp;22/10/2025 16:41;22/10/2025 16:42;00:00:59
334510;JOB_NASA_VA;165212;N2;SD_J4GL_VA22_VA41;22/10/2025 16:39;22/10/2025 16:41;00:01:43
334509;JOB_NASA_VA;164668;N2;newvisionapp;22/10/2025 16:39;22/10/2025 16:42;00:03:30
334508;JOB_NASA_CME_NF;288988;N1;SD_NF;22/10/2025 16:38;22/10/2025 16:39;00:01:20
334507;JOB_NASA_CME_NF;289744;N1;newvisionapp;22/10/2025 16:38;22/10/2025 16:39;00:01:29
334506;JOB_NASA_CME_NF;286480;N1;SD_NF;22/10/2025 16:34;22/10/2025 16:36;00:01:46
334505;JOB_NASA_CME_NF;289304;N1;newvisionapp;22/10/2025 16:34;22/10/2025 16:36;00:01:59
334504;JOB_NASA_VA;162504;N2;SD_J4GL_VA22_VA41;22/10/2025 16:28;22/10/2025 16:30;00:01:40
334503;JOB_NASA_VA;164216;N2;newvisionapp;22/10/2025 16:28;22/10/2025 16:30;00:02:00
334502;JOB_NASA_VA;160936;N2;SD_J3GH_IE02;22/10/2025 16:18;22/10/2025 16:19;00:01:21
334501;JOB_NASA_VA;165796;N2;newvisionapp;22/10/2025 16:18;22/10/2025 16:18;00:00:29
334500;JOB_NASA_VA;165140;N2;newvisionapp;22/10/2025 16:17;22/10/2025 16:17;00:00:28
334499;JOB_NASA_VA;163728;N2;SD_J4GL_VA22_VA41;22/10/2025 16:16;22/10/2025 16:17;00:00:36
334498;JOB_NASA_VA;153340;N2;SD_J3GH_IE02;22/10/2025 16:16;22/10/2025 16:17;00:01:17
334497;JOB_NASA_VA;164644;N2;newvisionapp;22/10/2025 16:16;22/10/2025 16:17;00:00:59
334496;JOB_NASA_CME_NF;287792;N1;SD_NF;22/10/2025 16:16;22/10/2025 16:18;00:01:48
334495;JOB_NASA_CME_NF;286136;N1;newvisionapp;22/10/2025 16:16;22/10/2025 16:18;00:01:58
334494;JOB_NASA_VA;163908;N2;SD_J4GL_VA22_VA41;22/10/2025 16:15;22/10/2025 16:18;00:02:33
334493;JOB_NASA_VA;165484;N2;newvisionapp;22/10/2025 16:15;22/10/2025 16:19;00:04:29
334492;JOB_NASA_VA;162192;N2;SD_J4GL_VA22_VA41;22/10/2025 16:14;22/10/2025 16:16;00:01:39
334491;JOB_NASA_VA;165856;N2;newvisionapp;22/10/2025 16:14;22/10/2025 16:17;00:03:29
334490;JOB_NASA_VA;165108;N2;SD_J3GH_IE02;22/10/2025 15:50;22/10/2025 15:51;00:01:15
334489;JOB_NASA_VA;164608;N2;newvisionapp;22/10/2025 15:50;22/10/2025 15:50;00:00:28
334488;JOB_NASA_VA;164036;N2;SD_J4GL_VA22_VA41;22/10/2025 15:49;22/10/2025 16:04;00:15:03
334487;JOB_NASA_VA;163092;N2;newvisionapp;22/10/2025 15:49;22/10/2025 16:04;00:15:29
334486;JOB_NASA_VA;163012;N2;SD_J4GL_VA22_VA41;22/10/2025 15:48;22/10/2025 15:50;00:01:42
334485;JOB_NASA_VA;164620;N2;newvisionapp;22/10/2025 15:48;22/10/2025 15:51;00:03:28
334484;JOB_NASA_VA;163620;N2;SD_J4GL_VA22_VA41;22/10/2025 15:46;22/10/2025 15:47;00:01:49
334483;JOB_NASA_VA;164832;N2;newvisionapp;22/10/2025 15:45;22/10/2025 15:47;00:02:28
334482;JOB_NASA_CME_NF;287928;N1;SD_NF;22/10/2025 15:44;22/10/2025 15:45;00:01:17
334481;JOB_NASA_CME_NF;286520;N1;newvisionapp;22/10/2025 15:44;22/10/2025 15:45;00:01:26
334480;JOB_NASA_VA;164364;N2;SD_J3GH_IE02;22/10/2025 15:39;22/10/2025 15:40;00:01:18
334479;JOB_NASA_VA;163976;N2;SD_J4GL_VA22_VA41;22/10/2025 15:36;22/10/2025 15:39;00:02:32
334478;JOB_NASA_VA;164772;N2;newvisionapp;22/10/2025 15:36;22/10/2025 15:40;00:04:28
334477;JOB_NASA_VA;163944;N2;newvisionapp;22/10/2025 15:34;22/10/2025 15:34;00:00:28
334476;JOB_NASA_VA;161188;N2;SD_J4GL_VA22_VA41;22/10/2025 15:33;22/10/2025 15:48;00:14:41
334475;JOB_NASA_VA;162528;N2;newvisionapp;22/10/2025 15:33;22/10/2025 15:48;00:15:00
334474;JOB_NASA_VA;163716;N2;SD_J3GH_IE02;22/10/2025 15:24;22/10/2025 15:25;00:01:09
334473;JOB_NASA_VA;163152;N2;SD_J4GL_VA22_VA41;22/10/2025 15:21;22/10/2025 15:24;00:02:59
334472;JOB_NASA_VA;163116;N2;newvisionapp;22/10/2025 15:21;22/10/2025 15:25;00:04:29
334471;JOB_NASA_VA;161016;N2;SD_J3GH_IE02;22/10/2025 15:20;22/10/2025 15:22;00:01:34
334470;JOB_NASA_VA;163100;N2;newvisionapp;22/10/2025 15:19;22/10/2025 15:19;00:00:28
334469;JOB_NASA_VA;163540;N2;SD_J3GH_IE02;22/10/2025 15:19;22/10/2025 15:20;00:01:24
334468;JOB_NASA_VA;160448;N2;SD_J4GL_VA22_VA41;22/10/2025 15:18;22/10/2025 15:20;00:02:05
334467;JOB_NASA_VA;163364;N2;newvisionapp;22/10/2025 15:18;22/10/2025 15:22;00:03:58
334466;JOB_NASA_CME_NF;286312;N1;SD_NF;22/10/2025 15:18;22/10/2025 15:19;00:01:26
334465;JOB_NASA_CME_NF;288436;N1;newvisionapp;22/10/2025 15:18;22/10/2025 15:19;00:01:35
334464;JOB_NASA_VA;162932;N2;SD_J3GH_IE02;22/10/2025 15:17;22/10/2025 15:18;00:01:12
334463;JOB_NASA_VA;162424;N2;newvisionapp;22/10/2025 15:17;22/10/2025 15:17;00:00:28
334462;JOB_NASA_VA;160968;N2;SD_J4GL_VA22_VA41;22/10/2025 15:17;22/10/2025 15:17;00:00:53
334461;JOB_NASA_VA;162288;N2;newvisionapp;22/10/2025 15:16;22/10/2025 15:17;00:01:27
334460;JOB_NASA_VA;163664;N2;SD_J4GL_VA22_VA41;22/10/2025 15:15;22/10/2025 15:16;00:00:28
334459;JOB_NASA_VA;161004;N2;newvisionapp;22/10/2025 15:15;22/10/2025 15:16;00:01:28
334458;JOB_NASA_VA;160700;N2;SD_J4GL_VA22_VA41;22/10/2025 15:15;22/10/2025 15:17;00:02:18
334457;JOB_NASA_VA;163536;N2;newvisionapp;22/10/2025 15:14;22/10/2025 15:18;00:04:25
334456;JOB_NASA_VA;163096;N2;SD_J4GL_VA22_VA41;22/10/2025 15:14;22/10/2025 15:18;00:04:50
334455;JOB_NASA_VA;159364;N2;newvisionapp;22/10/2025 15:13;22/10/2025 15:20;00:06:58
334454;JOB_NASA_VA;161256;N2;SD_J3GH_IE02;22/10/2025 15:12;22/10/2025 15:13;00:01:08
334453;JOB_NASA_VA;160292;N2;newvisionapp;22/10/2025 15:08;22/10/2025 15:08;00:00:28
334452;JOB_NASA_VA;162256;N2;SD_J4GL_VA22_VA41;22/10/2025 15:07;22/10/2025 15:12;00:04:36
334451;JOB_NASA_VA;162416;N2;newvisionapp;22/10/2025 15:07;22/10/2025 15:13;00:06:00
334450;JOB_NASA_CME_NF;284556;N1;SD_NF;22/10/2025 15:06;22/10/2025 15:07;00:01:25
334449;JOB_NASA_CME_NF;284980;N1;newvisionapp;22/10/2025 15:06;22/10/2025 15:07;00:01:34
334448;JOB_NASA_CME_NF;286552;N1;SD_NF;22/10/2025 15:00;22/10/2025 15:02;00:01:21
334447;JOB_NASA_CME_NF;285960;N1;newvisionapp;22/10/2025 15:00;22/10/2025 15:02;00:01:29
334446;JOB_NASA_CME_NF;287008;N1;SD_NF;22/10/2025 14:56;22/10/2025 14:57;00:01:25
334445;JOB_NASA_CME_NF;287360;N1;newvisionapp;22/10/2025 14:56;22/10/2025 14:57;00:01:39
334444;JOB_NASA_CME_ST;162456;N2;SD_ZCME_STATUS;22/10/2025 14:49;22/10/2025 14:49;00:00:43
334443;JOB_NASA_CME_ST;162576;N2;SD_ZCME_REALIZAR;22/10/2025 14:47;22/10/2025 14:49;00:01:40
334442;JOB_NASA_CME_ST;160792;N2;newvisionapp;22/10/2025 14:47;22/10/2025 14:49;00:02:28
334441;JOB_NASA_CME_NF;287460;N1;newvisionapp;22/10/2025 14:47;22/10/2025 14:47;00:00:09
334440;JOB_NASA_VA;162700;N2;SD_J3GH_IE02;22/10/2025 14:46;22/10/2025 14:47;00:01:24
334439;JOB_NASA_VA;161616;N2;SD_J4GL_VA22_VA41;22/10/2025 14:44;22/10/2025 14:46;00:01:43
334438;JOB_NASA_VA;161452;N2;newvisionapp;22/10/2025 14:44;22/10/2025 14:47;00:03:28
334437;JOB_NASA_CME_NF;286788;N1;SD_NF;22/10/2025 14:44;22/10/2025 14:45;00:01:20
334436;JOB_NASA_CME_NF;286612;N1;newvisionapp;22/10/2025 14:44;22/10/2025 14:45;00:01:30
334435;JOB_NASA_CME_NF;284844;N1;SD_NF;22/10/2025 14:42;22/10/2025 14:43;00:01:19
334434;JOB_NASA_CME_NF;287472;N1;newvisionapp;22/10/2025 14:42;22/10/2025 14:43;00:01:30
334433;JOB_NASA_CME_NF;282372;N1;SD_NF;22/10/2025 14:39;22/10/2025 14:40;00:01:23
334432;JOB_NASA_CME_NF;284732;N1;newvisionapp;22/10/2025 14:39;22/10/2025 14:40;00:01:34
334431;JOB_NASA_VA;161972;N2;SD_J3GH_IE02;22/10/2025 14:38;22/10/2025 14:40;00:01:37
334430;JOB_NASA_VA;162092;N2;SD_J4GL_VA22_VA41;22/10/2025 14:37;22/10/2025 14:39;00:01:37
334429;JOB_NASA_VA;160960;N2;newvisionapp;22/10/2025 14:37;22/10/2025 14:39;00:01:58
334428;JOB_NASA_VA;162728;N2;SD_J4GL_VA22_VA41;22/10/2025 14:36;22/10/2025 14:38;00:02:07
334427;JOB_NASA_VA;161640;N2;newvisionapp;22/10/2025 14:36;22/10/2025 14:40;00:03:58
334426;JOB_NASA_CME_NF;285900;N1;SD_NF;22/10/2025 14:34;22/10/2025 14:36;00:01:23
334425;JOB_NASA_CME_NF;285272;N1;newvisionapp;22/10/2025 14:34;22/10/2025 14:36;00:01:33
334424;JOB_NASA_VA;162532;N2;SD_J3GH_IE02;22/10/2025 14:33;22/10/2025 14:34;00:01:50
334423;JOB_NASA_VA;162084;N2;SD_J4GL_VA22_VA41;22/10/2025 14:30;22/10/2025 14:32;00:02:03
334422;JOB_NASA_VA;162800;N2;newvisionapp;22/10/2025 14:30;22/10/2025 14:34;00:04:28
